produto_1,id_1,produto_2,id_2,similaridade
GPS Furuno Swift Leviathan Poseidon,11,GPS Furuno Vector,39,0.8387421368293259
Motor Diesel Tohatsu Evo Zenith 16HP,51,Boia de Arqueamento Bruce Titan,108,0.8387421368293259
Transponder AIS Titan Pulse,9,Motor Diesel Tohatsu Evo Zenith 16HP,51,0.8387421368293259
Motor de Popa Volvo Magnum 276HP,94,Âncora Delta Swift,103,0.8387421368293259
Corrente Danforth Zenith Oceanic Torque,122,Cabo de Nylon Bruce Flux Hydro,136,0.8387421368293259
GPS Lowrance Evo Storm Drift,37,Corrente Danforth Zenith Oceanic Torque,122,0.8387421368293259
GPS Furuno Swift Leviathan Poseidon,11,Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,0.8387421368293259
GPS Furuno Swift Leviathan Poseidon,11,Motor de Popa Yamaha Mako 108HP,67,0.8387421368293259
GPS AIS Nautic Thrust,21,Motor Diesel Tohatsu Evo Zenith 16HP,51,0.8387421368293259
Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,Motor Diesel Tohatsu Kinetic Poseidon 113HP,88,0.8381580761249499
Transponder Furuno Force Ion,22,Motor de Popa Volvo Maré 69HP,80,0.8381440091756068
Rádio Simrad Axis,18,Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,0.8381440091756068
GPS Lowrance Evo Storm Drift,37,Motor de Popa Volvo Maré 69HP,80,0.8381440091756068
Piloto Automático Furuno Torque Peak,23,Corrente Danforth Force Leviathan Impulse,147,0.8381440091756068
Motor Diesel Yanmar Velocity 37HP,62,Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,0.8381440091756068
Motor Diesel Tohatsu Zenith 60HP,79,Boia de Arqueamento Bruce Nexus Abyss,141,0.8381440091756068
GPS Lowrance Evo Storm Drift,37,Corrente Danforth Force Leviathan Impulse,147,0.8381440091756068
Motor Diesel Honda Zen Tidal Mako 26HP,52,Boia de Arqueamento Danforth Aero Dash,111,0.8381440091756068
Motor de Popa Torqeedo Ultra Impulse 292HP,69,Motor Diesel Tohatsu Vector 197HP,77,0.8381440091756068
Motor Diesel Honda Zen Tidal Mako 26HP,52,Boia de Arqueamento Bruce Titan,108,0.8381440091756068
GPS AIS Nautic Thrust,21,Transponder Furuno Pulse Axis,31,0.8381440091756068
Radar Furuno Pulse Leviathan,3,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.8381440091756068
GPS AIS Zen,8,Âncora Danforth Vector Evo,142,0.8378378378378372
GPS AIS Zen,8,Sonda AIS Impulse Oceanic Zenith,32,0.8378378378378372
Corrente Delta Axis,124,Cabo de Nylon Delta Velocity Core Mako,127,0.8378378378378372
Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,Âncora Danforth Vector Evo,142,0.8378378378378372
Cabo de Nylon Delta Velocity Oceanic Abyss,116,Âncora Danforth Impulse,137,0.8378378378378372
Radar Furuno Swift,35,Âncora Danforth Impulse,137,0.8371213775625375
Radar Furuno Swift,35,Cabo de Nylon Danforth Evo Aqua Mako,109,0.8371213775625375
Radar Furuno Swift,35,Âncora Danforth Vector Evo,142,0.8371213775625375
Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,Âncora Delta Swift,103,0.8369052495455059
GPS Furuno Swift Leviathan Poseidon,11,Corrente Bruce Current,110,0.8369052495455059
GPS Furuno Swift Leviathan Poseidon,11,Âncora Delta Mako Ultra,113,0.8369052495455059
Corrente Bruce Current,110,Corrente Danforth Zenith Oceanic Torque,122,0.8369052495455059
Âncora Delta Swift,103,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.8369052495455059
GPS Furuno Swift Leviathan Poseidon,11,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.8369052495455059
Motor Diesel Tohatsu Evo Zenith 16HP,51,Motor de Popa Honda Vector Kinetic 174HP,57,0.8369052495455059
Piloto Automático Furuno Core Boost Flux,26,Motor de Popa Volvo Maré 69HP,80,0.8360460766979309
Transponder Furuno Pulse Axis,31,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8360460766979309
Piloto Automático Furuno Core Boost Flux,26,Boia de Arqueamento Delta Zen Boost Vortex,130,0.8360460766979309
Radar Garmin Tidal Thrust,15,Rádio Lowrance Nitro Thrust Barracuda,25,0.8360460766979309
Transponder AIS Vector,6,Motor de Popa Honda Torque 228HP,74,0.8360460766979309
Motor de Popa Honda Torque 228HP,74,Motor de Popa Volvo Maré 69HP,80,0.8360460766979309
Transponder Furuno Pulse Axis,31,Motor de Popa Honda Torque 228HP,74,0.8360460766979309
Piloto Automático Simrad Poseidon Magnum,50,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8360460766979309
Motor Diesel Parsun Velocity Abyss Orca 235HP,98,Cabo de Nylon Danforth Titan Poseidon,135,0.8360460766979309
GPS Furuno Magnum Drift,48,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8360460766979309
Piloto Automático Furuno Core Boost Flux,26,Boia de Arqueamento Bruce Barracuda,144,0.8360460766979309
Rádio Lowrance Nitro Thrust Barracuda,25,Piloto Automático Simrad Poseidon Magnum,50,0.8360460766979309
Piloto Automático Furuno Core Boost Flux,26,Boia de Arqueamento Bruce Nexus Abyss,141,0.8360460766979309
GPS Furuno Swift Leviathan Poseidon,11,Motor Elétrico Honda Vector Abyss 220HP,100,0.8357039923266472
Motor Diesel Tohatsu Evo Zenith 16HP,51,Motor Elétrico Yamaha Swift Drift Current 265HP,64,0.8357039923266472
Rádio AIS Hydro Tidal Zen,4,Piloto Automático AIS Core,28,0.8355099778440254
GPS Simrad Zen Hydra Peak,44,Âncora Bruce Aqua,119,0.8355099778440254
Piloto Automático AIS Core,28,Boia de Arqueamento Delta Force Vox,118,0.8355099778440254
GPS Simrad Zen Hydra Peak,44,Motor de Popa Volvo Hydro Dash 256HP,72,0.8355099778440254
GPS Garmin Vortex Maré Drift,27,Motor Diesel Honda Prime 84HP,61,0.8355099778440254
Corrente Danforth Tidal,112,Âncora Bruce Aqua,119,0.8355099778440254
Motor Diesel Honda Prime 84HP,61,Cabo de Nylon Delta Force Magnum Leviathan,115,0.8355099778440254
Transponder Garmin Drift Vortex Marlin,33,Boia de Arqueamento Bruce Marlin Hydra,128,0.8355099778440254
Piloto Automático AIS Core,28,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.8355099778440254
Transponder AIS Maré Magnum,1,Corrente Danforth Tidal,112,0.8355099778440254
GPS Garmin Vortex Maré Drift,27,Boia de Arqueamento Bruce Marlin Hydra,128,0.8355099778440254
Radar Furuno Swift,35,Âncora Delta Force Barracuda Mako,148,0.8346248495316819
Radar Furuno Swift,35,Motor Diesel Volvo Flow Oceanic 259HP,55,0.8346248495316819
Rádio Simrad Axis,18,Sonda Furuno Swift,49,0.8346223261119854
Rádio Simrad Tidal Aqua,47,Boia de Arqueamento Delta Zen Boost Vortex,130,0.8346223261119854
Boia de Arqueamento Delta Zen Boost Vortex,130,Corrente Bruce Nautic Evo,132,0.8346223261119854
Radar AIS Zen,7,Motor de Popa Parsun Impulse 162HP,85,0.8336550215650927
Âncora Danforth Nitro Titan Vox,106,Âncora Danforth Vector Evo,142,0.8336550215650927
Âncora Bruce Core Pulse,133,Âncora Danforth Vector Evo,142,0.8336550215650927
Motor de Popa Parsun Impulse 162HP,85,Corrente Danforth Hydro,126,0.8336550215650927
GPS AIS Zen,8,Cabo de Nylon Delta Zen Vortex Storm,104,0.8336550215650927
Sonda AIS Impulse Oceanic Zenith,32,Motor Elétrico Volvo Nautic Vox 118HP,82,0.8336550215650927
Transponder AIS Helix Torque,34,Âncora Danforth Nitro Titan Vox,106,0.8336550215650927
Rádio Furuno Zen Swift,14,Corrente Delta Axis,124,0.8336550215650927
GPS Furuno Current,45,Cabo de Nylon Delta Vortex,101,0.8336550215650927
Motor Diesel Parsun Velocity Abyss Orca 235HP,98,Âncora Delta Swift,103,0.8335696394016965
Motor de Popa Honda Torque 228HP,74,Corrente Danforth Zenith Oceanic Torque,122,0.8335696394016965
Piloto Automático Furuno Core Boost Flux,26,Motor Diesel Tohatsu Evo Zenith 16HP,51,0.8335696394016965
Rádio Lowrance Nitro Thrust Barracuda,25,Motor Diesel Tohatsu Evo Zenith 16HP,51,0.8335696394016965
Motor de Popa Volvo Magnum 276HP,94,Cabo de Nylon Danforth Kinetic,125,0.8333333333333335
Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8329267300725656
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8329267300725656
Rádio Lowrance Nitro Thrust Barracuda,25,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,81,0.8329267300725656
Piloto Automático Furuno Core Boost Flux,26,Motor Elétrico Torqeedo Pulse 300HP,71,0.8329267300725656
Piloto Automático Furuno Core Boost Flux,26,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,0.8329267300725656
Motor Diesel Parsun Velocity Abyss Orca 235HP,98,Cabo de Nylon Danforth Kinetic,125,0.8329267300725656
Motor de Popa Honda Torque 228HP,74,Boia de Arqueamento Bruce Titan,108,0.8329267300725656
Motor de Popa Torqeedo Ultra Impulse 292HP,69,Motor de Popa Honda Torque 228HP,74,0.8329267300725656
Rádio Lowrance Nitro Thrust Barracuda,25,Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,0.8329267300725656
Transponder AIS Boost,30,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8329267300725656
Radar Furuno Pulse Leviathan,3,Motor de Popa Honda Torque 228HP,74,0.8329267300725656
Transponder AIS Titan Pulse,9,Piloto Automático Furuno Core Boost Flux,26,0.8329267300725656
Sonda AIS Magnum Boost,46,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8329267300725656
Rádio Lowrance Nitro Thrust Barracuda,25,Boia de Arqueamento Danforth Aero Dash,111,0.8329267300725656
Piloto Automático Furuno Core Boost Flux,26,Cabo de Nylon Danforth Kinetic,125,0.8329267300725656
Motor de Popa Torqeedo Core Hydra Flux 162HP,73,Âncora Bruce Aqua,119,0.8318003918560588
Cabo de Nylon Danforth Evo Aqua Mako,109,Boia de Arqueamento Danforth Torque,139,0.8318003918560588
Âncora Danforth Impulse,137,Boia de Arqueamento Delta Peak Boost Thrust,138,0.8318003918560588
Transponder Garmin Drift Vortex Marlin,33,Cabo de Nylon Danforth Evo Aqua Mako,109,0.8318003918560588
Motor Elétrico Yamaha Orca Storm Zenith 11HP,89,Âncora Bruce Aqua,119,0.8318003918560588
Motor Diesel Honda Aero 205HP,76,Âncora Bruce Aqua,119,0.8318003918560588
Motor de Popa Torqeedo Core Hydra Flux 162HP,73,Boia de Arqueamento Danforth Torque,139,0.8318003918560588
Boia de Arqueamento Danforth Core Vortex,131,Boia de Arqueamento Danforth Torque,139,0.8318003918560588
Âncora Bruce Aqua,119,Boia de Arqueamento Danforth Core Vortex,131,0.8318003918560588
Transponder Garmin Drift Vortex Marlin,33,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.8318003918560588
GPS Garmin Vortex Maré Drift,27,Cabo de Nylon Delta Velocity Core Mako,127,0.8318003918560588
Sonda AIS Impulse Oceanic Zenith,32,Motor de Popa Volvo Hydro Dash 256HP,72,0.8318003918560588
Cabo de Nylon Delta Force Magnum Leviathan,115,Boia de Arqueamento Danforth Core Vortex,131,0.8318003918560588
Âncora Bruce Aqua,119,Cabo de Nylon Delta Velocity Core Mako,127,0.8318003918560588
Âncora Bruce Aqua,119,Corrente Delta Axis,124,0.8318003918560588
Transponder Garmin Drift Vortex Marlin,33,Motor de Popa Parsun Impulse 162HP,85,0.8318003918560588
Piloto Automático AIS Core,28,Âncora Danforth Impulse,137,0.8318003918560588
Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,Âncora Bruce Aqua,119,0.8318003918560588
Motor de Popa Parsun Impulse 162HP,85,Boia de Arqueamento Danforth Torque,139,0.8318003918560588
Cabo de Nylon Danforth Evo Aqua Mako,109,Âncora Bruce Aqua,119,0.8318003918560588
Motor de Popa Volvo Hydro Dash 256HP,72,Cabo de Nylon Delta Vortex,101,0.8318003918560588
Cabo de Nylon Delta Vortex,101,Cabo de Nylon Delta Force Magnum Leviathan,115,0.8318003918560588
Rádio AIS Hydro Tidal Zen,4,Boia de Arqueamento Bruce Nexus Abyss,141,0.8312389335458095
Rádio Simrad Orca,29,Motor Diesel Honda Prime 84HP,61,0.8312389335458095
Rádio Simrad Orca,29,Boia de Arqueamento Bruce Marlin Hydra,128,0.8312389335458095
Motor Diesel Yanmar Velocity 37HP,62,Boia de Arqueamento Delta Force Vox,118,0.8312389335458095
Corrente Danforth Tidal,112,Boia de Arqueamento Bruce Barracuda,144,0.8312389335458095
Rádio AIS Hydro Tidal Zen,4,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.8312389335458095
Transponder AIS Vector,6,Boia de Arqueamento Delta Force Vox,118,0.8312389335458095
Rádio AIS Hydro Tidal Zen,4,GPS Furuno Magnum Drift,48,0.8312389335458095
Motor Diesel Honda Prime 84HP,61,Motor Diesel Tohatsu Vector 197HP,77,0.8312389335458095
Rádio Simrad Orca,29,Boia de Arqueamento Delta Force Vox,118,0.8312389335458095
Corrente Danforth Tidal,112,Corrente Danforth Force Leviathan Impulse,147,0.8312389335458095
Transponder AIS Vector,6,GPS Simrad Zen Hydra Peak,44,0.8312389335458095
GPS Simrad Zen Hydra Peak,44,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.8312389335458095
Transponder Furuno Pulse Axis,31,GPS Simrad Zen Hydra Peak,44,0.8312389335458095
Rádio Simrad Orca,29,Corrente Danforth Tidal,112,0.8312389335458095
Boia de Arqueamento Bruce Marlin Hydra,128,Boia de Arqueamento Bruce Barracuda,144,0.8312389335458095
Rádio AIS Hydro Tidal Zen,4,Cabo de Nylon Danforth Titan Poseidon,135,0.8312389335458095
GPS Simrad Zen Hydra Peak,44,Motor Diesel Yanmar Velocity 37HP,62,0.8312389335458095
GPS Simrad Zen Hydra Peak,44,Motor Diesel Tohatsu Vector 197HP,77,0.8312389335458095
GPS Furuno Magnum Drift,48,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.8312389335458095
Piloto Automático Furuno Core Boost Flux,26,Corrente Bruce Current,110,0.8302909552086488
Motor Elétrico Yamaha Nautic Kraken 133HP,92,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8302909552086488
Rádio Lowrance Nitro Thrust Barracuda,25,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.8302909552086488
Radar Simrad Boost,13,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.8302909552086488
Motor Diesel Honda Prime 84HP,61,Âncora Delta Swift,103,0.8302566938593579
Rádio AIS Hydro Tidal Zen,4,GPS Furuno Swift Leviathan Poseidon,11,0.8302566938593579
Âncora Delta Swift,103,Boia de Arqueamento Bruce Marlin Hydra,128,0.8302566938593579
Motor de Popa Torqeedo Nautic Swift 223HP,65,Corrente Danforth Zenith Oceanic Torque,122,0.8302566938593579
Rádio AIS Hydro Tidal Zen,4,Corrente Danforth Zenith Oceanic Torque,122,0.8302566938593579
Âncora Delta Swift,103,Corrente Danforth Tidal,112,0.8302566938593579
Motor Diesel Tohatsu Evo Zenith 16HP,51,Boia de Arqueamento Bruce Marlin Hydra,128,0.8302566938593579
GPS Furuno Swift Leviathan Poseidon,11,Boia de Arqueamento Bruce Marlin Hydra,128,0.8302566938593579
Motor Diesel Tohatsu Evo Zenith 16HP,51,Boia de Arqueamento Delta Force Vox,118,0.8302566938593579
Motor Diesel Tohatsu Evo Zenith 16HP,51,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.8302566938593579
Motor Diesel Tohatsu Evo Zenith 16HP,51,Motor Diesel Honda Prime 84HP,61,0.8302566938593579
GPS Simrad Zen Hydra Peak,44,Corrente Danforth Zenith Oceanic Torque,122,0.8302566938593579
GPS Furuno Swift Leviathan Poseidon,11,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.8302566938593579
GPS AIS Orca Marlin Velocity,24,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.8299275201966072
Radar Furuno Swift,35,Âncora Bruce Aqua,119,0.8295150620062535
Transponder AIS Maré Magnum,1,Radar Furuno Swift,35,0.8295150620062535
Piloto Automático Furuno Core Boost Flux,26,Motor de Popa Honda Torque 228HP,74,0.8292682926829273
Radar Simrad Boost,13,GPS Furuno Vector,39,0.8289098281887923
Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,81,Âncora Delta Mako Ultra,113,0.8289098281887923
Radar Simrad Boost,13,Cabo de Nylon Danforth Kinetic,125,0.8289098281887923
Rádio Furuno Zen Swift,14,Âncora Bruce Aqua,119,0.8285098499285154
Âncora Bruce Aqua,119,Boia de Arqueamento Delta Nexus,145,0.8285098499285154
GPS Garmin Vortex Maré Drift,27,GPS Furuno Current,45,0.8285098499285154
Sonda Lowrance Tidal Storm Vox,19,Boia de Arqueamento Danforth Torque,139,0.8285098499285154
Sonda Garmin Axis,16,Boia de Arqueamento Delta Peak Boost Thrust,138,0.8285098499285154
Boia de Arqueamento Danforth Torque,139,Âncora Delta Force Barracuda Mako,148,0.8285098499285154
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Boia de Arqueamento Danforth Torque,139,0.8285098499285154
Piloto Automático Furuno Storm,5,Piloto Automático AIS Core,28,0.8285098499285154
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Âncora Bruce Aqua,119,0.8285098499285154
Boia de Arqueamento Delta Peak Boost Thrust,138,Corrente Delta Vox Ion,146,0.8285098499285154
Cabo de Nylon Delta Zen Vortex Storm,104,Cabo de Nylon Delta Force Magnum Leviathan,115,0.8285098499285154
Motor Diesel Tohatsu Evo Zenith 16HP,51,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,0.827330147430436
Motor Diesel Tohatsu Evo Zenith 16HP,51,Motor de Popa Parsun Impulse 162HP,85,0.827330147430436
GPS Furuno Swift Leviathan Poseidon,11,Motor Elétrico Torqeedo Velocity Swift 74HP,56,0.827330147430436
GPS Furuno Swift Leviathan Poseidon,11,Motor de Popa Parsun Impulse 162HP,85,0.827330147430436
Motor de Popa Parsun Impulse 162HP,85,Corrente Danforth Zenith Oceanic Torque,122,0.827330147430436
Motor de Popa Torqeedo Core Hydra Flux 162HP,73,Âncora Delta Swift,103,0.827330147430436
GPS Furuno Swift Leviathan Poseidon,11,Motor Elétrico Yamaha Orca Storm Zenith 11HP,89,0.827330147430436
Motor Diesel Tohatsu Evo Zenith 16HP,51,Corrente Delta Axis,124,0.827330147430436
GPS Furuno Swift Leviathan Poseidon,11,Boia de Arqueamento Danforth Core Vortex,131,0.827330147430436
Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,Corrente Danforth Zenith Oceanic Torque,122,0.827330147430436
GPS Furuno Swift Leviathan Poseidon,11,Âncora Danforth Vector Evo,142,0.827330147430436
Motor Diesel Tohatsu Evo Zenith 16HP,51,Âncora Danforth Vector Evo,142,0.827330147430436
Transponder AIS Helix Torque,34,Corrente Danforth Zenith Oceanic Torque,122,0.827330147430436
GPS Furuno Swift Leviathan Poseidon,11,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.827330147430436
Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,Âncora Delta Swift,103,0.827330147430436
Âncora Delta Swift,103,Âncora Danforth Impulse,137,0.827330147430436
Boia de Arqueamento Bruce Titan,108,Boia de Arqueamento Delta Force Vox,118,0.8273287946596166
GPS Lowrance Evo Storm Drift,37,Corrente Danforth Tidal,112,0.8273287946596166
GPS AIS Nautic Thrust,21,GPS Simrad Zen Hydra Peak,44,0.8273287946596166
Boia de Arqueamento Bruce Titan,108,Boia de Arqueamento Bruce Marlin Hydra,128,0.8273287946596166
Transponder AIS Boost,30,Boia de Arqueamento Delta Force Vox,118,0.8273287946596166
Rádio AIS Hydro Tidal Zen,4,GPS Lowrance Evo Storm Drift,37,0.8273287946596166
Rádio AIS Hydro Tidal Zen,4,Motor Diesel Parsun Boost Helix Velocity 146HP,70,0.8273287946596166
Motor Diesel Honda Prime 84HP,61,Motor de Popa Volvo Magnum 276HP,94,0.8273287946596166
GPS Simrad Zen Hydra Peak,44,Motor Elétrico Torqeedo Pulse 300HP,71,0.8273287946596166
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Corrente Danforth Tidal,112,0.8273287946596166
Motor de Popa Volvo Magnum 276HP,94,Boia de Arqueamento Bruce Marlin Hydra,128,0.8273287946596166
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Boia de Arqueamento Delta Force Vox,118,0.8273287946596166
Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,Corrente Danforth Tidal,112,0.8273287946596166
Motor Diesel Honda Prime 84HP,61,Motor de Popa Yamaha Mako 108HP,67,0.8273287946596166
Motor de Popa Volvo Maré 69HP,80,Âncora Danforth Impulse,137,0.8267401579471301
Motor Diesel Yanmar Velocity 37HP,62,Motor de Popa Parsun Impulse 162HP,85,0.8267401579471301
Motor Diesel Yanmar Velocity 37HP,62,Cabo de Nylon Danforth Evo Aqua Mako,109,0.8267401579471301
Motor de Popa Volvo Maré 69HP,80,Boia de Arqueamento Danforth Core Vortex,131,0.8267401579471301
Motor Elétrico Yamaha Orca Storm Zenith 11HP,89,Boia de Arqueamento Bruce Nexus Abyss,141,0.8267401579471301
Motor Diesel Yanmar Velocity 37HP,62,Motor Diesel Honda Aero 205HP,76,0.8267401579471301
Rádio Simrad Axis,18,Motor de Popa Parsun Impulse 162HP,85,0.8267401579471301
Cabo de Nylon Danforth Titan Poseidon,135,Âncora Danforth Impulse,137,0.8267401579471301
Motor Diesel Tohatsu Vector 197HP,77,Cabo de Nylon Delta Velocity Oceanic Abyss,116,0.8267401579471301
Transponder AIS Helix Torque,34,Motor Diesel Tohatsu Vector 197HP,77,0.8267401579471301
Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,Boia de Arqueamento Bruce Barracuda,144,0.8267401579471301
Sonda AIS Impulse Oceanic Zenith,32,GPS Furuno Magnum Drift,48,0.8267401579471301
Radar Garmin Tidal Thrust,15,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,0.8267401579471301
